,StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,pixels
23750,1.2.826.0.1.3680043.3376,16,512,512,0.5,-79.8759,-91.5947,-453.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23751,1.2.826.0.1.3680043.3376,17,512,512,0.5,-79.8759,-91.5947,-453.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23752,1.2.826.0.1.3680043.3376,18,512,512,0.5,-79.8759,-91.5947,-454.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23753,1.2.826.0.1.3680043.3376,19,512,512,0.5,-79.8759,-91.5947,-454.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23754,1.2.826.0.1.3680043.3376,20,512,512,0.5,-79.8759,-91.5947,-455.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23755,1.2.826.0.1.3680043.3376,21,512,512,0.5,-79.8759,-91.5947,-455.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23756,1.2.826.0.1.3680043.3376,22,512,512,0.5,-79.8759,-91.5947,-455.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23757,1.2.826.0.1.3680043.3376,23,512,512,0.5,-79.8759,-91.5947,-456.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23758,1.2.826.0.1.3680043.3376,24,512,512,0.5,-79.8759,-91.5947,-456.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23759,1.2.826.0.1.3680043.3376,25,512,512,0.5,-79.8759,-91.5947,-457.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23760,1.2.826.0.1.3680043.3376,26,512,512,0.5,-79.8759,-91.5947,-457.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23761,1.2.826.0.1.3680043.3376,27,512,512,0.5,-79.8759,-91.5947,-457.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23762,1.2.826.0.1.3680043.3376,28,512,512,0.5,-79.8759,-91.5947,-458.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23763,1.2.826.0.1.3680043.3376,29,512,512,0.5,-79.8759,-91.5947,-458.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23764,1.2.826.0.1.3680043.3376,30,512,512,0.5,-79.8759,-91.5947,-459.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23765,1.2.826.0.1.3680043.3376,31,512,512,0.5,-79.8759,-91.5947,-459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23766,1.2.826.0.1.3680043.3376,32,512,512,0.5,-79.8759,-91.5947,-459.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23767,1.2.826.0.1.3680043.3376,33,512,512,0.5,-79.8759,-91.5947,-460.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23768,1.2.826.0.1.3680043.3376,34,512,512,0.5,-79.8759,-91.5947,-460.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23769,1.2.826.0.1.3680043.3376,35,512,512,0.5,-79.8759,-91.5947,-461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23770,1.2.826.0.1.3680043.3376,36,512,512,0.5,-79.8759,-91.5947,-461.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23771,1.2.826.0.1.3680043.3376,37,512,512,0.5,-79.8759,-91.5947,-461.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23772,1.2.826.0.1.3680043.3376,38,512,512,0.5,-79.8759,-91.5947,-462.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23773,1.2.826.0.1.3680043.3376,39,512,512,0.5,-79.8759,-91.5947,-462.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23774,1.2.826.0.1.3680043.3376,40,512,512,0.5,-79.8759,-91.5947,-463.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23775,1.2.826.0.1.3680043.3376,41,512,512,0.5,-79.8759,-91.5947,-463.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23776,1.2.826.0.1.3680043.3376,42,512,512,0.5,-79.8759,-91.5947,-463.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23777,1.2.826.0.1.3680043.3376,43,512,512,0.5,-79.8759,-91.5947,-464.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23778,1.2.826.0.1.3680043.3376,44,512,512,0.5,-79.8759,-91.5947,-464.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23779,1.2.826.0.1.3680043.3376,45,512,512,0.5,-79.8759,-91.5947,-465.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23780,1.2.826.0.1.3680043.3376,46,512,512,0.5,-79.8759,-91.5947,-465.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23781,1.2.826.0.1.3680043.3376,47,512,512,0.5,-79.8759,-91.5947,-465.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23782,1.2.826.0.1.3680043.3376,48,512,512,0.5,-79.8759,-91.5947,-466.3,0.9999991666673611,0.0,0.0,0.0,0.0,0.0,0.0,12
23783,1.2.826.0.1.3680043.3376,49,512,512,0.5,-79.8759,-91.5947,-466.7,0.9999991666673611,0.0,0.0,0.0,0.0,0.0,0.0,12
23784,1.2.826.0.1.3680043.3376,50,512,512,0.5,-79.8759,-91.5947,-467.1,0.9999991666673611,0.0,0.0,0.0,0.0,0.0,0.0,12
23785,1.2.826.0.1.3680043.3376,51,512,512,0.5,-79.8759,-91.5947,-467.5,0.9999999122807094,0.0,0.0,0.0,0.0,0.0,0.0,114
23786,1.2.826.0.1.3680043.3376,52,512,512,0.5,-79.8759,-91.5947,-467.9,0.9999999122807094,0.0,0.0,0.0,0.0,0.0,0.0,114
23787,1.2.826.0.1.3680043.3376,53,512,512,0.5,-79.8759,-91.5947,-468.3,0.9999999122807094,0.0,0.0,0.0,0.0,0.0,0.0,114
23788,1.2.826.0.1.3680043.3376,54,512,512,0.5,-79.8759,-91.5947,-468.7,0.9999999665551852,0.0,0.0,0.0,0.0,0.0,0.0,299
23789,1.2.826.0.1.3680043.3376,55,512,512,0.5,-79.8759,-91.5947,-469.1,0.9999999665551852,0.0,0.0,0.0,0.0,0.0,0.0,299
23790,1.2.826.0.1.3680043.3376,56,512,512,0.5,-79.8759,-91.5947,-469.5,0.9999999665551852,0.0,0.0,0.0,0.0,0.0,0.0,299
23791,1.2.826.0.1.3680043.3376,57,512,512,0.5,-79.8759,-91.5947,-469.9,0.999999974358975,0.0,0.0,0.0,0.0,0.0,0.0,390
23792,1.2.826.0.1.3680043.3376,58,512,512,0.5,-79.8759,-91.5947,-470.3,0.999999974358975,0.0,0.0,0.0,0.0,0.0,0.0,390
23793,1.2.826.0.1.3680043.3376,59,512,512,0.5,-79.8759,-91.5947,-470.7,0.999999974358975,0.0,0.0,0.0,0.0,0.0,0.0,390
23794,1.2.826.0.1.3680043.3376,60,512,512,0.5,-79.8759,-91.5947,-471.1,0.8134057823658373,0.18659419951822104,0.0,0.0,0.0,0.0,0.0,552
23795,1.2.826.0.1.3680043.3376,61,512,512,0.5,-79.8759,-91.5947,-471.5,0.8134057823658373,0.18659419951822104,0.0,0.0,0.0,0.0,0.0,552
23796,1.2.826.0.1.3680043.3376,62,512,512,0.5,-79.8759,-91.5947,-471.9,0.8134057823658373,0.18659419951822104,0.0,0.0,0.0,0.0,0.0,552
23797,1.2.826.0.1.3680043.3376,63,512,512,0.5,-79.8759,-91.5947,-472.3,0.793397222647527,0.20660276670284594,0.0,0.0,0.0,0.0,0.0,939
23798,1.2.826.0.1.3680043.3376,64,512,512,0.5,-79.8759,-91.5947,-472.7,0.793397222647527,0.20660276670284594,0.0,0.0,0.0,0.0,0.0,939
23799,1.2.826.0.1.3680043.3376,65,512,512,0.5,-79.8759,-91.5947,-473.1,0.793397222647527,0.20660276670284594,0.0,0.0,0.0,0.0,0.0,939
23800,1.2.826.0.1.3680043.3376,66,512,512,0.5,-79.8759,-91.5947,-473.5,0.793397222647527,0.20660276670284594,0.0,0.0,0.0,0.0,0.0,939
23801,1.2.826.0.1.3680043.3376,67,512,512,0.5,-79.8759,-91.5947,-473.9,0.8278741115743474,0.17212588200304507,0.0,0.0,0.0,0.0,0.0,1557
23802,1.2.826.0.1.3680043.3376,68,512,512,0.5,-79.8759,-91.5947,-474.3,0.8278741115743474,0.17212588200304507,0.0,0.0,0.0,0.0,0.0,1557
23803,1.2.826.0.1.3680043.3376,69,512,512,0.5,-79.8759,-91.5947,-474.7,0.8278741115743474,0.17212588200304507,0.0,0.0,0.0,0.0,0.0,1557
23804,1.2.826.0.1.3680043.3376,70,512,512,0.5,-79.8759,-91.5947,-475.1,0.8184865861183592,0.1815134090923687,0.0,0.0,0.0,0.0,0.0,2088
23805,1.2.826.0.1.3680043.3376,71,512,512,0.5,-79.8759,-91.5947,-475.5,0.8184865861183592,0.1815134090923687,0.0,0.0,0.0,0.0,0.0,2088
23806,1.2.826.0.1.3680043.3376,72,512,512,0.5,-79.8759,-91.5947,-475.9,0.8184865861183592,0.1815134090923687,0.0,0.0,0.0,0.0,0.0,2088
23807,1.2.826.0.1.3680043.3376,73,512,512,0.5,-79.8759,-91.5947,-476.3,0.8157997621595628,0.18420023392960408,0.0,0.0,0.0,0.0,0.0,2557
23808,1.2.826.0.1.3680043.3376,74,512,512,0.5,-79.8759,-91.5947,-476.7,0.8157997621595628,0.18420023392960408,0.0,0.0,0.0,0.0,0.0,2557
23809,1.2.826.0.1.3680043.3376,75,512,512,0.5,-79.8759,-91.5947,-477.1,0.8157997621595628,0.18420023392960408,0.0,0.0,0.0,0.0,0.0,2557
23810,1.2.826.0.1.3680043.3376,76,512,512,0.5,-79.8759,-91.5947,-477.5,0.8180894281230032,0.18191056848946283,0.0,0.0,0.0,0.0,0.0,2952
23811,1.2.826.0.1.3680043.3376,77,512,512,0.5,-79.8759,-91.5947,-477.9,0.8180894281230032,0.18191056848946283,0.0,0.0,0.0,0.0,0.0,2952
23812,1.2.826.0.1.3680043.3376,78,512,512,0.5,-79.8759,-91.5947,-478.3,0.8180894281230032,0.18191056848946283,0.0,0.0,0.0,0.0,0.0,2952
23813,1.2.826.0.1.3680043.3376,79,512,512,0.5,-79.8759,-91.5947,-478.7,0.8202348665455137,0.17976513044334497,0.0,0.0,0.0,0.0,0.0,3321
23814,1.2.826.0.1.3680043.3376,80,512,512,0.5,-79.8759,-91.5947,-479.1,0.8202348665455137,0.17976513044334497,0.0,0.0,0.0,0.0,0.0,3321
23815,1.2.826.0.1.3680043.3376,81,512,512,0.5,-79.8759,-91.5947,-479.5,0.8202348665455137,0.17976513044334497,0.0,0.0,0.0,0.0,0.0,3321
23816,1.2.826.0.1.3680043.3376,82,512,512,0.5,-79.8759,-91.5947,-479.9,0.8285492608519542,0.1714507365620617,0.0,0.0,0.0,0.0,0.0,3867
23817,1.2.826.0.1.3680043.3376,83,512,512,0.5,-79.8759,-91.5947,-480.3,0.8285492608519542,0.1714507365620617,0.0,0.0,0.0,0.0,0.0,3867
23818,1.2.826.0.1.3680043.3376,84,512,512,0.5,-79.8759,-91.5947,-480.7,0.8285492608519542,0.1714507365620617,0.0,0.0,0.0,0.0,0.0,3867
23819,1.2.826.0.1.3680043.3376,85,512,512,0.5,-79.8759,-91.5947,-481.1,0.8449256324476693,0.1550743653651042,0.0,0.0,0.0,0.0,0.0,4572
23820,1.2.826.0.1.3680043.3376,86,512,512,0.5,-79.8759,-91.5947,-481.5,0.8449256324476693,0.1550743653651042,0.0,0.0,0.0,0.0,0.0,4572
23821,1.2.826.0.1.3680043.3376,87,512,512,0.5,-79.8759,-91.5947,-481.9,0.8449256324476693,0.1550743653651042,0.0,0.0,0.0,0.0,0.0,4572
23822,1.2.826.0.1.3680043.3376,88,512,512,0.5,-79.8759,-91.5947,-482.3,0.8610796510738399,0.13892034703865544,0.0,0.0,0.0,0.0,0.0,5298
23823,1.2.826.0.1.3680043.3376,89,512,512,0.5,-79.8759,-91.5947,-482.7,0.8610796510738399,0.13892034703865544,0.0,0.0,0.0,0.0,0.0,5298
23824,1.2.826.0.1.3680043.3376,90,512,512,0.5,-79.8759,-91.5947,-483.1,0.8610796510738399,0.13892034703865544,0.0,0.0,0.0,0.0,0.0,5298
23825,1.2.826.0.1.3680043.3376,91,512,512,0.5,-79.8759,-91.5947,-483.5,0.8610796510738399,0.13892034703865544,0.0,0.0,0.0,0.0,0.0,5298
23826,1.2.826.0.1.3680043.3376,92,512,512,0.5,-79.8759,-91.5947,-483.9,0.8715980445366399,0.1284019537187684,0.0,0.0,0.0,0.0,0.0,5732
23827,1.2.826.0.1.3680043.3376,93,512,512,0.5,-79.8759,-91.5947,-484.3,0.8715980445366399,0.1284019537187684,0.0,0.0,0.0,0.0,0.0,5732
23828,1.2.826.0.1.3680043.3376,94,512,512,0.5,-79.8759,-91.5947,-484.7,0.8715980445366399,0.1284019537187684,0.0,0.0,0.0,0.0,0.0,5732
23829,1.2.826.0.1.3680043.3376,95,512,512,0.5,-79.8759,-91.5947,-485.1,0.8782780787097508,0.12172191964090068,0.0,0.0,0.0,0.0,0.0,6063
23830,1.2.826.0.1.3680043.3376,96,512,512,0.5,-79.8759,-91.5947,-485.5,0.8782780787097508,0.12172191964090068,0.0,0.0,0.0,0.0,0.0,6063
23831,1.2.826.0.1.3680043.3376,97,512,512,0.5,-79.8759,-91.5947,-485.9,0.8782780787097508,0.12172191964090068,0.0,0.0,0.0,0.0,0.0,6063
23832,1.2.826.0.1.3680043.3376,98,512,512,0.5,-79.8759,-91.5947,-486.3,0.8771401381148698,0.1228598602998417,0.0,0.0,0.0,0.0,0.0,6308
23833,1.2.826.0.1.3680043.3376,99,512,512,0.5,-79.8759,-91.5947,-486.7,0.8771401381148698,0.1228598602998417,0.0,0.0,0.0,0.0,0.0,6308
23834,1.2.826.0.1.3680043.3376,100,512,512,0.5,-79.8759,-91.5947,-487.1,0.8771401381148698,0.1228598602998417,0.0,0.0,0.0,0.0,0.0,6308
23835,1.2.826.0.1.3680043.3376,101,512,512,0.5,-79.8759,-91.5947,-487.5,0.8740289400243276,0.12597105845244316,0.0,0.0,0.0,0.0,0.0,6565
23836,1.2.826.0.1.3680043.3376,102,512,512,0.5,-79.8759,-91.5947,-487.9,0.8740289400243276,0.12597105845244316,0.0,0.0,0.0,0.0,0.0,6565
23837,1.2.826.0.1.3680043.3376,103,512,512,0.5,-79.8759,-91.5947,-488.3,0.8740289400243276,0.12597105845244316,0.0,0.0,0.0,0.0,0.0,6565
23838,1.2.826.0.1.3680043.3376,104,512,512,0.5,-79.8759,-91.5947,-488.7,0.8478424284350587,0.15215757006140795,0.0,0.0,0.0,0.0,0.0,6651
23839,1.2.826.0.1.3680043.3376,105,512,512,0.5,-79.8759,-91.5947,-489.1,0.8478424284350587,0.15215757006140795,0.0,0.0,0.0,0.0,0.0,6651
23840,1.2.826.0.1.3680043.3376,106,512,512,0.5,-79.8759,-91.5947,-489.5,0.8478424284350587,0.15215757006140795,0.0,0.0,0.0,0.0,0.0,6651
23841,1.2.826.0.1.3680043.3376,107,512,512,0.5,-79.8759,-91.5947,-489.9,0.7844202886708631,0.21557970981947508,0.0,0.0,0.0,0.0,0.0,6624
23842,1.2.826.0.1.3680043.3376,108,512,512,0.5,-79.8759,-91.5947,-490.3,0.7844202886708631,0.21557970981947508,0.0,0.0,0.0,0.0,0.0,6624
23843,1.2.826.0.1.3680043.3376,109,512,512,0.5,-79.8759,-91.5947,-490.7,0.7844202886708631,0.21557970981947508,0.0,0.0,0.0,0.0,0.0,6624
23844,1.2.826.0.1.3680043.3376,110,512,512,0.5,-79.8759,-91.5947,-491.1,0.6774242413978421,0.3225757570870064,0.0,0.0,0.0,0.0,0.0,6600
23845,1.2.826.0.1.3680043.3376,111,512,512,0.5,-79.8759,-91.5947,-491.5,0.6774242413978421,0.3225757570870064,0.0,0.0,0.0,0.0,0.0,6600
23846,1.2.826.0.1.3680043.3376,112,512,512,0.5,-79.8759,-91.5947,-491.9,0.6774242413978421,0.3225757570870064,0.0,0.0,0.0,0.0,0.0,6600
23847,1.2.826.0.1.3680043.3376,113,512,512,0.5,-79.8759,-91.5947,-492.3,0.6088453381768467,0.3911546604990007,0.0,0.0,0.0,0.0,0.0,7552
23848,1.2.826.0.1.3680043.3376,114,512,512,0.5,-79.8759,-91.5947,-492.7,0.6088453381768467,0.3911546604990007,0.0,0.0,0.0,0.0,0.0,7552
23849,1.2.826.0.1.3680043.3376,115,512,512,0.5,-79.8759,-91.5947,-493.1,0.6088453381768467,0.3911546604990007,0.0,0.0,0.0,0.0,0.0,7552
23850,1.2.826.0.1.3680043.3376,116,512,512,0.5,-79.8759,-91.5947,-493.5,0.6088453381768467,0.3911546604990007,0.0,0.0,0.0,0.0,0.0,7552
23851,1.2.826.0.1.3680043.3376,117,512,512,0.5,-79.8759,-91.5947,-493.9,0.5307396089088573,0.46926038976329787,0.0,0.0,0.0,0.0,0.0,7531
23852,1.2.826.0.1.3680043.3376,118,512,512,0.5,-79.8759,-91.5947,-494.3,0.5307396089088573,0.46926038976329787,0.0,0.0,0.0,0.0,0.0,7531
23853,1.2.826.0.1.3680043.3376,119,512,512,0.5,-79.8759,-91.5947,-494.7,0.5307396089088573,0.46926038976329787,0.0,0.0,0.0,0.0,0.0,7531
23854,1.2.826.0.1.3680043.3376,120,512,512,0.5,-79.8759,-91.5947,-495.1,0.44839418000494896,0.5516058186225559,0.0,0.0,0.0,0.0,0.0,7286
23855,1.2.826.0.1.3680043.3376,121,512,512,0.5,-79.8759,-91.5947,-495.5,0.44839418000494896,0.5516058186225559,0.0,0.0,0.0,0.0,0.0,7286
23856,1.2.826.0.1.3680043.3376,122,512,512,0.5,-79.8759,-91.5947,-495.9,0.44839418000494896,0.5516058186225559,0.0,0.0,0.0,0.0,0.0,7286
23857,1.2.826.0.1.3680043.3376,123,512,512,0.5,-79.8759,-91.5947,-496.3,0.3724582802237298,0.6275417183739423,0.0,0.0,0.0,0.0,0.0,7131
23858,1.2.826.0.1.3680043.3376,124,512,512,0.5,-79.8759,-91.5947,-496.7,0.3724582802237298,0.6275417183739423,0.0,0.0,0.0,0.0,0.0,7131
23859,1.2.826.0.1.3680043.3376,125,512,512,0.5,-79.8759,-91.5947,-497.1,0.3724582802237298,0.6275417183739423,0.0,0.0,0.0,0.0,0.0,7131
23860,1.2.826.0.1.3680043.3376,126,512,512,0.5,-79.8759,-91.5947,-497.5,0.3050102544608698,0.6949897440741434,0.0,0.0,0.0,0.0,0.0,6826
23861,1.2.826.0.1.3680043.3376,127,512,512,0.5,-79.8759,-91.5947,-497.9,0.3050102544608698,0.6949897440741434,0.0,0.0,0.0,0.0,0.0,6826
23862,1.2.826.0.1.3680043.3376,128,512,512,0.5,-79.8759,-91.5947,-498.3,0.3050102544608698,0.6949897440741434,0.0,0.0,0.0,0.0,0.0,6826
23863,1.2.826.0.1.3680043.3376,129,512,512,0.5,-79.8759,-91.5947,-498.7,0.2583358821377549,0.7416641163327254,0.0,0.0,0.0,0.0,0.0,6538
23864,1.2.826.0.1.3680043.3376,130,512,512,0.5,-79.8759,-91.5947,-499.1,0.2583358821377549,0.7416641163327254,0.0,0.0,0.0,0.0,0.0,6538
23865,1.2.826.0.1.3680043.3376,131,512,512,0.5,-79.8759,-91.5947,-499.5,0.2583358821377549,0.7416641163327254,0.0,0.0,0.0,0.0,0.0,6538
23866,1.2.826.0.1.3680043.3376,132,512,512,0.5,-79.8759,-91.5947,-499.9,0.22664245588206924,0.773357542467221,0.0,0.0,0.0,0.0,0.0,6058
23867,1.2.826.0.1.3680043.3376,133,512,512,0.5,-79.8759,-91.5947,-500.3,0.22664245588206924,0.773357542467221,0.0,0.0,0.0,0.0,0.0,6058
23868,1.2.826.0.1.3680043.3376,134,512,512,0.5,-79.8759,-91.5947,-500.7,0.22664245588206924,0.773357542467221,0.0,0.0,0.0,0.0,0.0,6058
23869,1.2.826.0.1.3680043.3376,135,512,512,0.5,-79.8759,-91.5947,-501.1,0.17111401348924424,0.8288859846447361,0.0,0.0,0.0,0.0,0.0,5359
23870,1.2.826.0.1.3680043.3376,136,512,512,0.5,-79.8759,-91.5947,-501.5,0.17111401348924424,0.8288859846447361,0.0,0.0,0.0,0.0,0.0,5359
23871,1.2.826.0.1.3680043.3376,137,512,512,0.5,-79.8759,-91.5947,-501.9,0.17111401348924424,0.8288859846447361,0.0,0.0,0.0,0.0,0.0,5359
23872,1.2.826.0.1.3680043.3376,138,512,512,0.5,-79.8759,-91.5947,-502.3,0.04563579963306203,0.9543641981516079,0.0,0.0,0.0,0.0,0.0,4514
23873,1.2.826.0.1.3680043.3376,139,512,512,0.5,-79.8759,-91.5947,-502.7,0.04563579963306203,0.9543641981516079,0.0,0.0,0.0,0.0,0.0,4514
23874,1.2.826.0.1.3680043.3376,140,512,512,0.5,-79.8759,-91.5947,-503.1,0.04563579963306203,0.9543641981516079,0.0,0.0,0.0,0.0,0.0,4514
23875,1.2.826.0.1.3680043.3376,141,512,512,0.5,-79.8759,-91.5947,-503.5,0.04563579963306203,0.9543641981516079,0.0,0.0,0.0,0.0,0.0,4514
23876,1.2.826.0.1.3680043.3376,142,512,512,0.5,-79.8759,-91.5947,-503.9,0.0,0.9999999977772839,0.0,0.0,0.0,0.0,0.0,4499
23877,1.2.826.0.1.3680043.3376,143,512,512,0.5,-79.8759,-91.5947,-504.3,0.0,0.9999999977772839,0.0,0.0,0.0,0.0,0.0,4499
23878,1.2.826.0.1.3680043.3376,144,512,512,0.5,-79.8759,-91.5947,-504.7,0.0,0.9999999977772839,0.0,0.0,0.0,0.0,0.0,4499
23879,1.2.826.0.1.3680043.3376,145,512,512,0.5,-79.8759,-91.5947,-505.1,0.0,0.9999999978782093,0.0,0.0,0.0,0.0,0.0,4713
23880,1.2.826.0.1.3680043.3376,146,512,512,0.5,-79.8759,-91.5947,-505.5,0.0,0.9999999978782093,0.0,0.0,0.0,0.0,0.0,4713
23881,1.2.826.0.1.3680043.3376,147,512,512,0.5,-79.8759,-91.5947,-505.9,0.0,0.9999999978782093,0.0,0.0,0.0,0.0,0.0,4713
23882,1.2.826.0.1.3680043.3376,148,512,512,0.5,-79.8759,-91.5947,-506.3,0.0,0.999999997992371,0.0,0.0,0.0,0.0,0.0,4981
23883,1.2.826.0.1.3680043.3376,149,512,512,0.5,-79.8759,-91.5947,-506.7,0.0,0.999999997992371,0.0,0.0,0.0,0.0,0.0,4981
23884,1.2.826.0.1.3680043.3376,150,512,512,0.5,-79.8759,-91.5947,-507.1,0.0,0.999999997992371,0.0,0.0,0.0,0.0,0.0,4981
23885,1.2.826.0.1.3680043.3376,151,512,512,0.5,-79.8759,-91.5947,-507.5,0.0,0.9999999981227709,0.0,0.0,0.0,0.0,0.0,5327
23886,1.2.826.0.1.3680043.3376,152,512,512,0.5,-79.8759,-91.5947,-507.9,0.0,0.9999999981227709,0.0,0.0,0.0,0.0,0.0,5327
23887,1.2.826.0.1.3680043.3376,153,512,512,0.5,-79.8759,-91.5947,-508.3,0.0,0.9999999981227709,0.0,0.0,0.0,0.0,0.0,5327
23888,1.2.826.0.1.3680043.3376,154,512,512,0.5,-79.8759,-91.5947,-508.7,0.0,0.999999998135372,0.0,0.0,0.0,0.0,0.0,5363
23889,1.2.826.0.1.3680043.3376,155,512,512,0.5,-79.8759,-91.5947,-509.1,0.0,0.999999998135372,0.0,0.0,0.0,0.0,0.0,5363
23890,1.2.826.0.1.3680043.3376,156,512,512,0.5,-79.8759,-91.5947,-509.5,0.0,0.999999998135372,0.0,0.0,0.0,0.0,0.0,5363
23891,1.2.826.0.1.3680043.3376,157,512,512,0.5,-79.8759,-91.5947,-509.9,0.0,0.9999999981013861,0.0,0.0,0.0,0.0,0.0,5267
23892,1.2.826.0.1.3680043.3376,158,512,512,0.5,-79.8759,-91.5947,-510.3,0.0,0.9999999981013861,0.0,0.0,0.0,0.0,0.0,5267
23893,1.2.826.0.1.3680043.3376,159,512,512,0.5,-79.8759,-91.5947,-510.7,0.0,0.9999999981013861,0.0,0.0,0.0,0.0,0.0,5267
23894,1.2.826.0.1.3680043.3376,160,512,512,0.5,-79.8759,-91.5947,-511.1,0.0,0.9878866515511862,0.01211334628571632,0.0,0.0,0.0,0.0,4623
23895,1.2.826.0.1.3680043.3376,161,512,512,0.5,-79.8759,-91.5947,-511.5,0.0,0.9878866515511862,0.01211334628571632,0.0,0.0,0.0,0.0,4623
23896,1.2.826.0.1.3680043.3376,162,512,512,0.5,-79.8759,-91.5947,-511.9,0.0,0.9878866515511862,0.01211334628571632,0.0,0.0,0.0,0.0,4623
23897,1.2.826.0.1.3680043.3376,163,512,512,0.5,-79.8759,-91.5947,-512.3,0.0,0.8467451336854549,0.1532548639124313,0.0,0.0,0.0,0.0,4163
23898,1.2.826.0.1.3680043.3376,164,512,512,0.5,-79.8759,-91.5947,-512.7,0.0,0.8467451336854549,0.1532548639124313,0.0,0.0,0.0,0.0,4163
23899,1.2.826.0.1.3680043.3376,165,512,512,0.5,-79.8759,-91.5947,-513.1,0.0,0.8467451336854549,0.1532548639124313,0.0,0.0,0.0,0.0,4163
23900,1.2.826.0.1.3680043.3376,166,512,512,0.5,-79.8759,-91.5947,-513.5,0.0,0.8467451336854549,0.1532548639124313,0.0,0.0,0.0,0.0,4163
23901,1.2.826.0.1.3680043.3376,167,512,512,0.5,-79.8759,-91.5947,-513.9,0.0,0.7138920764319355,0.28610792127185325,0.0,0.0,0.0,0.0,4355
23902,1.2.826.0.1.3680043.3376,168,512,512,0.5,-79.8759,-91.5947,-514.3,0.0,0.7138920764319355,0.28610792127185325,0.0,0.0,0.0,0.0,4355
23903,1.2.826.0.1.3680043.3376,169,512,512,0.5,-79.8759,-91.5947,-514.7,0.0,0.7138920764319355,0.28610792127185325,0.0,0.0,0.0,0.0,4355
23904,1.2.826.0.1.3680043.3376,170,512,512,0.5,-79.8759,-91.5947,-515.1,0.0,0.6261169767950509,0.37388302117408,0.0,0.0,0.0,0.0,4924
23905,1.2.826.0.1.3680043.3376,171,512,512,0.5,-79.8759,-91.5947,-515.5,0.0,0.6261169767950509,0.37388302117408,0.0,0.0,0.0,0.0,4924
23906,1.2.826.0.1.3680043.3376,172,512,512,0.5,-79.8759,-91.5947,-515.9,0.0,0.6261169767950509,0.37388302117408,0.0,0.0,0.0,0.0,4924
23907,1.2.826.0.1.3680043.3376,173,512,512,0.5,-79.8759,-91.5947,-516.3,0.0,0.4944808822676678,0.5055191161325883,0.0,0.0,0.0,0.0,6251
23908,1.2.826.0.1.3680043.3376,174,512,512,0.5,-79.8759,-91.5947,-516.7,0.0,0.4944808822676678,0.5055191161325883,0.0,0.0,0.0,0.0,6251
23909,1.2.826.0.1.3680043.3376,175,512,512,0.5,-79.8759,-91.5947,-517.1,0.0,0.4944808822676678,0.5055191161325883,0.0,0.0,0.0,0.0,6251
23910,1.2.826.0.1.3680043.3376,176,512,512,0.5,-79.8759,-91.5947,-517.5,0.0,0.43835021644232963,0.5616497821104923,0.0,0.0,0.0,0.0,6910
23911,1.2.826.0.1.3680043.3376,177,512,512,0.5,-79.8759,-91.5947,-517.9,0.0,0.43835021644232963,0.5616497821104923,0.0,0.0,0.0,0.0,6910
23912,1.2.826.0.1.3680043.3376,178,512,512,0.5,-79.8759,-91.5947,-518.3,0.0,0.43835021644232963,0.5616497821104923,0.0,0.0,0.0,0.0,6910
23913,1.2.826.0.1.3680043.3376,179,512,512,0.5,-79.8759,-91.5947,-518.7,0.0,0.40768799044937154,0.5923120081477105,0.0,0.0,0.0,0.0,7128
